NONE	24.13988	-8.58307	79.5722	-4.291535	-45.06112	4.827977	-123.7393	-59.18742
NONE	23.067	-26.28565	98.52649	-45.06112	-54.35944	-25.74921	-147.5215	-86.54595
NONE	-3.755093	-92.08919	95.30784	-79.03577	-59.18742	-47.92214	-160.3961	-88.69172
NONE	-11.80172	-109.2553	92.08919	-82.79086	-66.6976	-53.823	-178.0987	-117.8384
NONE	-10.1924	-75.81712	107.1096	-94.23495	-63.47895	-55.96877	-165.2241	-99.06293
NONE	-9.655953	-67.23405	100.1358	-85.47307	-59.72386	-50.06791	-183.1055	-95.30784
NONE	4.291535	-61.86963	112.474	-85.47307	-60.79675	-41.30602	-170.5885	-81.18153
NONE	-0.5364419	-46.31282	103.3545	-86.00951	-54.89589	-42.91535	-192.225	-73.67135
NONE	2.145767	-33.79584	74.20779	-82.79086	-52.75012	-37.01449	-198.6623	-83.86374
NONE	9.119512	-20.38479	70.4527	-67.77048	-39.16026	-24.67633	-173.8072	-58.65098
NONE	19.31191	-13.41105	84.93662	-58.11454	-30.57719	-15.55681	-190.0792	-33.2594
NONE	28.96786	-20.38479	102.2816	-67.77048	-43.45179	-25.21277	-173.2707	-38.62381
NONE	33.79584	-20.92123	80.10865	-54.35944	-39.16026	-25.74921	-162.0054	-43.45179
NONE	30.57719	10.72884	64.0154	-34.33228	-38.08737	-2.145767	-145.3757	-10.1924
NONE	27.35854	25.21277	55.43233	-10.1924	-29.5043	15.02037	-127.4943	-4.827977
NONE	34.33228	25.74921	57.57809	8.046628	-19.31191	40.23314	-109.7918	3.755093
NONE	45.06112	40.76958	67.23405	26.82209	-8.046628	45.06112	-86.00951	17.16614
NONE	42.91535	39.6967	72.59846	25.74921	-9.655953	37.55093	-93.16207	6.973744
NONE	37.55093	9.119512	76.35355	12.87461	-19.31191	19.84835	-93.16207	-12.87461
NONE	26.28565	-1.072884	82.79086	-2.145767	-40.76958	-6.973744	-130.1766	-52.75012
NONE	8.58307	-9.655953	80.10865	-42.37891	-54.35944	-27.35854	-145.3757	-92.08919
NONE	-6.437303	-47.92214	75.81712	-76.89	-61.86963	-55.43233	-156.1046	-104.9638
NONE	-15.02037	-60.79675	90.30104	-87.08239	-51.14079	-66.16116	-164.6877	-106.5731
NONE	-26.82209	-102.818	97.99005	-77.42644	-52.75012	-71.52558	-186.8606	-89.7646
NONE	-25.74921	-92.62563	99.06293	-65.08828	-51.67723	-62.94251	-167.3699	-92.08919
NONE	-12.33816	-47.92214	100.6723	-80.64509	-59.18742	-65.08828	-194.9072	-78.49932
NONE	-4.827977	-40.76958	97.45361	-76.89	-55.96877	-64.0154	-192.225	-89.7646
NONE	3.218651	-30.04074	66.6976	-83.86374	-68.30693	-63.47895	-212.6098	-83.86374
NONE	3.755093	-16.6297	62.40607	-73.67135	-50.06791	-55.96877	-189.0064	-63.47895
NONE	9.119512	-5.900861	60.2603	-68.84337	-48.99503	-39.6967	-189.0064	-45.77637
NONE	17.70258	13.94749	68.30693	-58.65098	-33.2594	-33.2594	-185.2513	-32.72295
NONE	24.13988	-13.94749	75.81712	-38.08737	-30.57719	-17.70258	-166.297	-20.38479
NONE	26.82209	20.92123	69.37981	-16.09326	-23.60344	4.827977	-136.6139	-12.87461
NONE	28.43142	15.55681	58.11454	19.84835	-14.48393	32.72295	-104.4274	17.70258
NONE	39.6967	66.16116	69.91625	50.60435	2.145767	51.67723	-71.52558	28.43142
NONE	47.3857	43.45179	83.3273	63.47895	-0.5364419	45.06112	-76.35355	3.755093
NONE	41.84246	38.62381	76.35355	50.60435	-5.900861	39.6967	-86.54595	-16.6297
NONE	21.45767	10.1924	72.59846	30.57719	-24.13988	20.38479	-106.0367	-33.2594
NONE	5.900861	-6.973744	69.37981	-19.84835	-45.77637	-13.41105	-153.9588	-74.74423
NONE	-14.48393	-36.47805	60.79675	-65.62472	-60.2603	-42.37891	-178.0987	-90.30104
NONE	-20.92123	-47.3857	79.03577	-68.30693	-60.2603	-62.40607	-193.8343	-112.474
NONE	-23.60344	-41.30602	94.7714	-61.86963	-57.57809	-58.11454	-188.4699	-86.54595
NONE	-20.92123	-24.67633	108.7189	-46.31282	-45.06112	-51.67723	-185.2513	-108.1824
NONE	-26.82209	-57.57809	76.89	-59.18742	-63.47895	-46.84926	-182.3902	-81.71797
NONE	-19.31191	-37.01449	88.15527	-80.64509	-58.65098	-42.37891	-186.8606	-77.42644
NONE	-14.48393	-41.84246	86.54595	-81.71797	-50.60435	-48.45858	-207.2454	-93.16207
NONE	-13.94749	-33.79584	79.03577	-83.3273	-61.86963	-42.91535	-208.3183	-92.08919
NONE	-17.70258	-28.96786	59.18742	-80.64509	-65.08828	-40.76958	-203.4903	-80.10865
NONE	-21.45767	-8.046628	45.77637	-65.62472	-63.47895	-31.65007	-191.1521	-68.30693
NONE	1.072884	9.119512	76.89	-48.99503	-32.18651	-9.655953	-177.5623	-48.45858
NONE	6.973744	5.900861	67.77048	-32.18651	-34.33228	0.5364419	-154.4953	-28.43142
NONE	1.072884	-0.5364419	46.84926	-2.145767	-32.18651	23.067	-152.8859	-32.18651
NONE	5.364419	27.35854	41.84246	19.84835	-21.45767	49.53147	-125.885	-10.1924
NONE	10.1924	53.823	30.04074	35.40516	-5.900861	61.33319	-108.7189	-9.119512
NONE	10.1924	20.92123	25.74921	52.75012	-5.364419	67.77048	-118.9113	-0.5364419
NONE	6.973744	24.67633	47.3857	38.62381	-14.48393	51.67723	-114.6197	-37.01449
NONE	-1.072884	24.67633	62.94251	15.55681	-34.86872	16.6297	-142.1571	-42.91535
NONE	-16.09326	-4.827977	52.21368	-20.38479	-59.18742	-16.6297	-169.5156	-91.55275
NONE	-35.40516	-32.72295	43.98823	-47.92214	-69.91625	-47.92214	-192.7614	-109.2553
NONE	-42.91535	-41.84246	70.98914	-48.99503	-65.62472	-63.47895	-181.8538	-102.2816
NONE	-41.30602	-54.35944	110.8647	-51.14079	-60.79675	-59.18742	-174.3436	-109.7918
NONE	-35.40516	-37.01449	94.7714	-53.28656	-72.06202	-51.67723	-178.6351	-109.7918
NONE	-59.72386	-38.62381	60.79675	-61.86963	-92.08919	-60.79675	-224.948	-104.9638
NONE	-50.06791	-34.33228	68.30693	-80.64509	-82.25442	-62.94251	-217.9742	-99.06293
NONE	-33.2594	-20.92123	62.94251	-72.59846	-66.6976	-51.67723	-213.6827	-90.83749
NONE	-30.04074	-35.40516	54.35944	-64.0154	-67.23405	-45.06112	-217.4378	-76.35355
NONE	-29.5043	-69.37981	51.67723	-64.55183	-69.91625	-36.47805	-215.292	-63.47895
NONE	-23.60344	-40.76958	40.76958	-61.86963	-63.47895	-33.2594	-191.1521	-82.79086
NONE	-18.23902	-9.119512	35.40516	-49.53147	-53.823	-25.74921	-192.7614	-48.99503
NONE	-15.55681	5.900861	37.55093	-4.827977	-51.67723	1.609326	-139.4749	-20.92123
NONE	-2.682209	30.57719	31.11363	25.74921	-30.04074	23.60344	-130.713	-17.16614
NONE	3.218651	60.79675	31.11363	50.06791	-25.21277	47.3857	-103.3545	-16.6297
NONE	12.33816	36.47805	46.31282	57.04165	-17.70258	47.92214	-97.99005	-15.55681
NONE	14.48393	44.52467	45.77637	55.96877	-25.21277	39.6967	-97.99005	-20.92123
NONE	2.682209	36.47805	48.45858	48.45858	-27.89498	23.60344	-116.7655	-49.53147
NONE	-4.827977	24.67633	47.92214	12.87461	-43.45179	0	-135.0045	-55.96877
NONE	-22.53056	-23.067	57.57809	-27.89498	-63.47895	-30.57719	-167.9063	-94.7714
NONE	-32.72295	-19.84835	60.79675	-54.35944	-67.77048	-48.45858	-184.7148	-110.8647
NONE	-35.9416	-28.96786	67.77048	-66.6976	-62.40607	-58.11454	-164.1512	-105.5002
NONE	-44.52467	-52.75012	63.47895	-68.30693	-74.74423	-59.18742	-171.125	-107.1096
NONE	-31.11363	-30.57719	74.20779	-58.65098	-72.59846	-58.11454	-167.9063	-82.25442
NONE	-24.13988	-13.41105	69.37981	-41.30602	-62.94251	-57.57809	-189.5428	-93.16207
NONE	-28.96786	-21.45767	66.16116	-40.23314	-57.57809	-55.96877	-202.4174	-88.69172
NONE	-24.67633	-24.13988	70.4527	-55.96877	-74.74423	-53.28656	-196.5165	-78.49932
NONE	-24.13988	-34.86872	72.59846	-70.4527	-60.2603	-48.45858	-193.8343	-65.62472
NONE	-20.38479	-27.35854	57.04165	-39.16026	-54.89589	-20.92123	-199.1987	-68.30693
NONE	-21.45767	-10.1924	31.65007	-29.5043	-52.75012	-30.57719	-187.9335	-52.75012
NONE	-15.55681	0	31.11363	-32.18651	-46.31282	-25.74921	-176.4894	-45.06112
NONE	5.900861	33.79584	59.72386	2.145767	-32.72295	-0.5364419	-145.9122	-27.35854
NONE	-7.510186	27.89498	35.40516	25.21277	-21.45767	22.53056	-105.5002	4.827977
NONE	7.510186	56.50521	32.72295	68.84337	-19.31191	37.55093	-87.61884	827.1934
NONE	0	8.046628	8.58307	0	-72.06202	0	-137.8656	689.3278
NONE	0.178814	8.046628	0	0	-63.30014	689.3278	827.1934	827.1934
NONE	0.178814	8.046628	0	0	-54.71707	-137.8656	137.8656	965.0589
NONE	0.178814	8.046628	0	0	-46.134	551.4622	551.4622	-551.4622
NONE	0.178814	8.046628	8.58307	0	-37.55093	-827.1934	275.7311	-1102.924
NONE	0	8.046628	8.404256	0	-28.96786	-1102.924	-827.1934	689.3278
NONE	0	8.046628	8.404256	0	-20.20598	-965.0589	-551.4622	-689.149
NONE	8.404256	8.046628	8.225442	0	-11.62291	-964.8801	0	-551.2834
NONE	8.404256	7.867814	8.225442	0	-3.039837	413.5967	-1102.924	-137.6867
NONE	8.404256	7.867814	8.225442	0	-132.3223	965.0589	413.5967	827.1934
NONE	8.404256	7.867814	8.225442	0	-123.5604	137.8656	965.0589	275.7311
NONE	8.404256	7.867814	8.225442	0	-114.9774	551.4622	-137.8656	-689.149
NONE	8.404256	7.867814	8.225442	0	-106.3943	0	-965.0589	827.1934
NONE	8.404256	7.689	8.225442	0	-97.81123	827.1934	0	-1102.746
NONE	8.404256	7.689	8.225442	0	-89.22816	-827.0146	-689.3278	827.1934
NONE	8.404256	7.867814	8.225442	0	-80.64509	689.3278	-551.4622	-827.0146
NONE	8.404256	7.689	8.404256	0	-72.06202	965.0589	275.7311	965.0589
NONE	8.404256	7.867814	8.404256	0	-63.30014	965.0589	965.0589	-689.149
NONE	0	8.046628	8.404256	0	-54.71707	551.4622	-275.7311	275.7311
NONE	0	8.046628	0	0	-46.134	-413.5967	551.4622	827.1934
NONE	0.178814	8.225442	0	0	-37.55093	689.3278	-551.4622	-689.3278
NONE	73.67135	-87.08239	19.84835	0	-801.0865	0.178814	0.178814	0.178814
NONE	70.98914	-80.64509	1.072884	0	-801.0865	0.178814	0.178814	0.178814
NONE	8.404256	0	-11.62291	-137.8656	-413.5967	0	0	-137.8656
NONE	8.404256	0	-3.039837	-1102.924	-965.0589	965.0589	-827.0146	689.3278
NONE	8.225442	0	-132.3223	-827.1934	0	965.0589	-1102.746	-689.149
NONE	0	-123.7393	413.5967	-275.7311	827.1934	965.0589	551.4622	551.4622
NONE	0	-114.9774	551.4622	-689.3278	689.3278	-1102.746	551.4622	689.3278
NONE	0	-106.3943	965.0589	551.4622	827.1934	965.0589	-1102.746	-1102.746
NONE	0	-97.81123	-964.8801	-413.5967	-551.2834	827.1934	-275.5523	-964.8801
NONE	0	-89.22816	-551.4622	0	0	413.5967	-1102.746	-827.0146
NONE	0	-80.64509	-827.1934	-965.0589	-964.8801	-275.5523	-275.5523	551.4622
NONE	0	-72.06202	413.5967	-827.1934	827.1934	827.1934	137.8656	275.7311
NONE	0	-63.30014	965.0589	275.7311	413.5967	137.8656	-137.6867	965.0589
NONE	0	-54.71707	-275.7311	-275.7311	-964.8801	-551.2834	-689.149	413.5967
NONE	0	-46.134	-689.3278	275.7311	965.0589	-689.149	-827.0146	-551.2834
NONE	0	-37.55093	-137.8656	413.5967	275.7311	413.5967	-137.8656	-413.4179
NONE	0	-28.96786	-1102.924	137.8656	551.4622	-137.6867	-413.5967	137.8656
NONE	62.94251	104.9638	57.04165	73.1349	-6.437303	59.72386	-112.474	12.87461
NONE	73.67135	102.2816	70.4527	81.71797	-5.364419	61.33319	-99.59937	15.02037
NONE	72.59846	114.0833	68.84337	89.22816	1.072884	64.0154	-80.10865	5.364419
NONE	73.1349	100.1358	76.89	82.25442	-10.72884	58.11454	-77.42644	0.5364419
NONE	72.59846	86.00951	79.5722	58.65098	-20.38479	31.65007	-113.5469	-15.02037
NONE	47.3857	46.84926	86.54595	23.067	-34.33228	-6.437303	-144.3029	-60.79675
NONE	30.57719	36.47805	86.54595	-6.437303	-68.84337	-40.23314	-159.3232	-79.03577
NONE	23.60344	18.23902	89.22816	-20.38479	-67.77048	-53.28656	-174.3436	-95.30784
NONE	29.5043	14.48393	87.61884	-27.89498	-67.77048	-53.823	-195.4437	-69.37981
NONE	27.89498	42.91535	106.0367	-23.067	-64.0154	-46.31282	-194.3708	-80.64509
NONE	35.9416	29.5043	92.08919	-20.38479	-64.0154	-39.16026	-175.9529	-57.57809
NONE	37.01449	56.50521	88.15527	-19.31191	-55.96877	-41.30602	-204.0267	-73.1349
NONE	36.47805	31.65007	76.89	-24.67633	-53.823	-41.30602	-205.636	-66.6976
NONE	41.84246	53.28656	69.37981	-17.16614	-52.75012	-29.5043	-189.5428	-45.77637
NONE	53.823	58.65098	68.30693	-8.046628	-50.06791	-21.45767	-192.225	-37.01449
NONE	61.33319	51.14079	62.94251	1.072884	-31.11363	-11.26528	-171.6614	-13.41105
NONE	67.23405	53.823	73.1349	-1.072884	-32.72295	-3.755093	-178.6351	-25.74921
NONE	68.84337	66.16116	75.28067	30.04074	-26.82209	23.067	-152.3495	-4.291535
NONE	72.59846	102.818	61.33319	52.21368	-15.02037	44.52467	-113.0104	23.60344
NONE	77.96288	80.64509	58.11454	73.1349	-6.973744	59.18742	-112.474	32.18651
NONE	80.10865	59.18742	57.04165	68.30693	-1.072884	58.65098	-112.474	24.13988
NONE	92.62563	87.08239	66.16116	73.1349	1.609326	53.28656	-102.818	12.87461
NONE	76.35355	93.16207	68.84337	63.47895	-0.5364419	43.98823	-101.2087	15.02037
NONE	61.33319	83.3273	87.61884	42.91535	-29.5043	20.38479	-135.541	-16.6297
NONE	57.04165	52.75012	86.54595	4.291535	-45.06112	-11.80172	-162.0054	-51.67723
NONE	48.45858	38.08737	94.7714	-20.92123	-62.94251	-40.76958	-165.2241	-78.49932
NONE	22.53056	18.77547	93.69852	-41.30602	-58.65098	-54.89589	-186.8606	-87.61884
NONE	16.09326	16.6297	81.18153	-30.57719	-54.35944	-46.84926	-186.8606	-75.81712
NONE	22.53056	23.067	84.93662	-29.5043	-48.45858	-48.45858	-192.7614	-73.1349
NONE	25.21277	31.65007	89.22816	-23.60344	-52.21368	-43.98823	-198.1259	-57.57809
NONE	32.18651	33.2594	72.06202	-35.9416	-43.98823	-41.30602	-190.0792	-79.5722
NONE	34.86872	49.53147	68.30693	-32.72295	-41.30602	-31.65007	-206.7089	-51.67723
NONE	46.84926	50.60435	65.62472	-19.31191	-34.86872	-19.31191	-187.397	-32.72295
NONE	55.43233	46.31282	64.55183	-15.55681	-38.08737	-16.09326	-192.7614	-29.5043
NONE	47.92214	60.79675	62.40607	-8.58307	-32.18651	-10.1924	-174.88	-30.57719
NONE	48.45858	73.67135	68.30693	0.5364419	-31.65007	-0.5364419	-160.3961	0.5364419
NONE	54.35944	71.52558	66.16116	25.74921	-10.1924	23.067	-115.1562	1.072884
NONE	62.40607	89.22816	56.50521	54.89589	-8.046628	52.75012	-101.7451	25.21277
NONE	76.89	115.1562	55.43233	67.77048	2.682209	57.57809	-105.5002	16.6297
NONE	74.20779	83.86374	57.57809	66.16116	-12.33816	54.35944	-97.99005	8.58307
NONE	67.77048	67.77048	67.77048	59.72386	-1.609326	46.84926	-96.91717	-2.682209
NONE	53.28656	12.33816	75.28067	45.06112	-17.70258	30.04074	-99.59937	-6.973744
NONE	40.76958	-2.145767	77.96288	16.09326	-38.08737	-4.291535	-146.9851	-45.06112
NONE	26.82209	12.87461	85.47307	-11.80172	-58.11454	-35.9416	-159.8597	-69.37981
NONE	12.87461	9.119512	83.86374	-33.79584	-54.89589	-53.823	-170.0521	-75.81712
NONE	10.72884	-1.609326	88.69172	-41.30602	-59.72386	-58.65098	-187.9335	-89.7646
NONE	12.33816	-0.5364419	103.3545	-35.40516	-59.72386	-51.67723	-189.0064	-72.06202
NONE	8.046628	20.92123	87.61884	-37.01449	-48.45858	-50.60435	-175.9529	-62.94251
NONE	8.046628	17.16614	74.20779	-35.9416	-54.89589	0	-132.3223	551.4622
NONE	-69.37981	-35.9416	-30.57719	-162.5419	-88.69172	0	-792.6823	8.58307
NONE	8.404256	8.404256	7.867814	8.225442	0	-114.9774	965.0589	275.7311
NONE	8.404256	8.404256	7.867814	8.225442	0	-106.3943	827.1934	275.7311
NONE	8.404256	8.404256	7.867814	8.404256	0	-97.81123	827.1934	827.1934
NONE	8.404256	8.404256	7.867814	8.225442	0	-89.22816	413.5967	689.3278
NONE	8.404256	8.404256	7.867814	8.404256	0	-80.64509	965.0589	0
NONE	8.404256	8.58307	7.867814	8.404256	0	-72.06202	-413.5967	-413.5967
NONE	8.404256	0	7.867814	8.404256	0	-63.30014	965.0589	551.4622
NONE	8.404256	0	8.046628	8.404256	0	-54.71707	827.1934	-275.7311
NONE	8.58307	0	8.046628	0	0	-46.134	-965.0589	-965.0589
NONE	0.178814	8.046628	0	0	-37.55093	551.4622	0	137.8656
NONE	-95.84428	17.70258	0	-801.0865	0.178814	0	0	8.404256
NONE	0	0	-20.20598	0	689.3278	-689.3278	-827.0146	275.7311
NONE	8.58307	0	-11.62291	0	965.0589	-827.1934	-275.5523	413.5967
NONE	8.404256	0	-3.039837	-689.3278	-551.4622	-964.8801	-137.6867	689.3278
NONE	8.225442	0	-132.3223	-551.4622	-827.1934	827.1934	689.3278	-275.5523
NONE	8.225442	0	-123.5604	-551.2834	689.3278	551.4622	965.0589	137.8656
NONE	0	-114.9774	689.3278	0	137.8656	-964.8801	0	551.4622
NONE	0	-106.3943	275.7311	-965.0589	689.3278	-551.2834	275.7311	-413.4179
NONE	0	-97.81123	-965.0589	-689.3278	137.8656	-827.0146	137.8656	-275.5523
NONE	0	-89.22816	689.3278	-551.4622	-137.6867	827.1934	-964.8801	-964.8801
NONE	0	-80.64509	-137.8656	137.8656	965.0589	-827.0146	-827.0146	689.3278
NONE	0	-71.88321	-551.4622	413.5967	0	-1102.746	965.0589	137.8656
NONE	0	-63.30014	-137.8656	-137.8656	689.3278	-689.149	-827.0146	-137.6867
NONE	0	-54.71707	275.7311	-827.1934	-413.4179	-137.6867	-689.149	-137.6867
NONE	0	-46.134	965.0589	965.0589	275.7311	-964.8801	275.7311	689.3278
NONE	0	-37.55093	-275.7311	-827.1934	965.0589	-964.8801	137.8656	137.8656
NONE	0	-28.96786	551.4622	413.5967	0	-413.4179	275.7311	275.7311
NONE	0	-20.20598	-965.0589	-275.7311	-413.5967	827.1934	551.4622	551.4622
NONE	32.18651	27.35854	30.04074	38.62381	9.655953	63.47895	-92.62563	5.900861
NONE	36.47805	58.65098	35.9416	33.2594	-5.900861	61.86963	-70.4527	-12.33816
NONE	36.47805	59.18742	46.84926	34.33228	2.145767	53.823	-90.83749	-14.48393
NONE	24.13988	35.40516	57.04165	2.145767	-12.87461	19.84835	-108.1824	-39.6967
NONE	9.119512	3.755093	64.55183	-32.72295	-27.89498	-7.510186	-133.9317	-55.96877
NONE	10.1924	0	74.20779	-66.6976	-39.6967	-35.9416	-158.2504	-84.93662
NONE	-19.31191	-10.72884	67.23405	-78.49932	-52.21368	-49.53147	-153.9588	-91.55275
NONE	-26.28565	-11.80172	69.37981	-74.20779	-62.40607	-46.84926	-172.1978	-110.8647
NONE	-19.31191	-5.900861	64.55183	-74.74423	-49.53147	-43.98823	-165.2241	-77.96288
NONE	-10.72884	-8.58307	64.0154	-66.6976	-58.65098	-45.06112	-184.1784	-77.42644
NONE	-13.94749	-18.77547	52.75012	-67.77048	-53.823	-41.30602	-182.3902	-88.15527
NONE	-6.437303	10.72884	47.92214	-67.23405	-58.65098	-36.47805	-195.9801	-77.42644
NONE	-3.218651	-3.755093	46.31282	-66.6976	-48.45858	-32.72295	-172.1978	-59.72386
NONE	7.510186	31.11363	43.98823	-51.14079	-28.43142	-15.55681	-180.7809	-49.53147
NONE	12.87461	35.9416	39.16026	-47.3857	-36.47805	-8.58307	-156.641	-34.33228
NONE	15.02037	40.76958	39.16026	-43.45179	-25.74921	0.5364419	-159.3232	-36.47805
NONE	20.38479	43.98823	42.91535	-6.437303	-22.53056	24.67633	-116.7655	-11.80172
NONE	31.65007	61.86963	37.55093	17.16614	-2.145767	51.67723	-93.69852	-6.437303
NONE	44.52467	82.79086	50.06791	34.33228	5.364419	55.96877	-83.3273	-5.900861
NONE	53.823	77.42644	44.52467	39.16026	-6.973744	59.72386	-96.38072	16.6297
NONE	47.92214	66.6976	46.84926	28.96786	-10.1924	53.28656	-81.71797	-13.41105
NONE	37.01449	38.62381	48.45858	21.45767	-8.046628	43.45179	-101.2087	-38.62381
NONE	16.6297	-15.02037	53.28656	-11.26528	-27.89498	15.55681	-123.7393	-45.06112
NONE	-1.072884	-41.84246	73.67135	-38.62381	-48.45858	-15.02037	-131.7859	-70.98914
NONE	-2.145767	-30.04074	66.16116	-62.40607	-53.28656	-43.98823	-157.7139	-88.15527
NONE	-4.827977	-20.92123	73.1349	-70.4527	-55.96877	-47.3857	-164.1512	-107.646
NONE	-13.94749	-11.80172	90.30104	-62.40607	-53.823	-42.37891	-165.2241	-88.15527
NONE	-18.77547	-3.755093	72.06202	-64.0154	-43.45179	-39.16026	-152.3495	-100.1358
NONE	-9.119512	7.510186	67.23405	-68.84337	-48.45858	-32.18651	-177.5623	-89.22816
NONE	-0.5364419	-2.145767	55.96877	-65.62472	-41.30602	-30.57719	-184.1784	-66.16116
NONE	-0.5364419	0	54.35944	-67.23405	-37.01449	-29.5043	-187.397	-75.81712
NONE	12.33816	15.55681	46.31282	-59.18742	-33.2594	-23.60344	-187.9335	-65.08828
NONE	12.33816	21.99412	43.45179	-58.11454	-28.96786	-23.067	-179.708	-57.04165
NONE	12.33816	22.53056	33.79584	-52.21368	-40.76958	-13.94749	-177.0258	-52.75012
NONE	11.26528	34.86872	38.62381	-37.01449	-32.72295	4.291535	-141.6207	-28.96786
NONE	24.13988	42.91535	42.91535	-4.827977	-5.900861	30.04074	-111.4011	-9.655953
NONE	39.6967	73.67135	35.40516	24.13988	-8.046628	53.28656	-107.1096	3.218651
NONE	36.47805	77.96288	42.37891	39.16026	-10.1924	59.18742	-81.71797	18.77547
NONE	38.62381	60.79675	38.08737	36.47805	6.437303	53.823	-87.08239	-2.145767
NONE	33.79584	64.0154	46.84926	30.04074	-5.900861	46.31282	-92.08919	-11.80172
NONE	29.5043	47.3857	52.21368	19.31191	-15.02037	28.43142	-54.71707	965.0589
NONE	0	0	-46.134	-1102.924	827.1934	827.1934	-827.1934	275.7311
